adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,atomic_risk_fallback_calls,checkpoint_sha256,coverage,failure_summary_path,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nan_adapter_fallback_calls,nan_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,run_summary_path,run_summary_sha256,samples_per_hour,second_forward_avoidance,second_forward_calls,seed,success
611,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,89,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.611,,389,EuAlAu,0.3055,90.3984720739536,0,300,1389,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67162/generated_crystals.extxyz,3e56618f905eae720f5483dd6c360105f9759c0f57fde6444c7f2b754a10b415,271539712,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67162/run_summary.json,f04a14cc879ee735c29f8f46ec0d9879f1e9f31847c8497b2cb7501202b7dd89,39.82368194293036,0.611,389,67162,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,ErFe11W,0.0,123.45846925210208,0,0,2000,C0,0,0,13,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67163/generated_crystals.extxyz,1f8d052ceddfde8ed9b6c890eeaa952497aff296c49ed4d63fd1f9f853bf6075,323630592,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67163/run_summary.json,78cda1e8a79e607f9fcb19bbaf90c8da2ffdafaf52eb4ce1fe9feed25f057a81,29.159603401924606,0.0,1000,67163,True
333,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,367,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.333,,667,YMnFe11,0.1665,99.75472658500075,0,300,1667,V2_Frozen_Atomic75_Late30,0,0,13,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67163/generated_crystals.extxyz,9700ba2d1f50dfe6549ee3d7e39225d046b1c4943f3d00519191069db2d25b38,323811328,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67163/run_summary.json,3189f2e461d8902d84a1749cc0aed36f761d76118f1122c310c4e4a3f2df1bae,36.088515534473935,0.333,667,67163,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu3Mg,0.0,115.89009651099332,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67164/generated_crystals.extxyz,b4d1050ce1eaa26fcfa4f5a510ea265201056e3388bff4957856c6d71bce251f,292623360,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67164/run_summary.json,4411a943dc971193eaf3fb072eefbd94c8ffc744ff26f6771683bac0c4b0040b,31.06391407361115,0.0,1000,67164,True
494,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,206,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.494,,506,Eu2IN,0.247,96.15285102208145,0,300,1506,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67164/generated_crystals.extxyz,365e331cfd77e8065d665fac71d78e757601155b8138498a462f9d0c324bd0c6,287270912,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67164/run_summary.json,134ae69894e296688e6f60ef1abe0594040f6d5d80aa41d780813d8fddaa8686,37.440387484436236,0.494,506,67164,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuAgBi2,0.0,114.37742305197753,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67165/generated_crystals.extxyz,5d321c94f8cc49fbddcf7419405dda0e796b3a3bf47ab37ca7141eb05eceb1d7,257268736,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67165/run_summary.json,25e9a5891c1f3479f9c6b9196e58e083f2f6b493f90d51332f1eb2b7b65ec705,31.474743038790272,0.0,1000,67165,True
698,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,2,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.698,,302,EuAg,0.349,80.56727566896006,0,300,1302,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67165/generated_crystals.extxyz,8a84204fa202c3985bedad727f0c417184c5d71a35ab77f6474a7c4cbd71f5bd,257407488,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67165/run_summary.json,92f6bf5c0b6e076c0535002d183b745f7cec95866e780fd2c4080f5fbe78d912,44.68315417281712,0.698,302,67165,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Mn3Fe2Co3P4,0.0,114.93636982399039,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67166/generated_crystals.extxyz,1cf5fc3e42bec6aa37c21435791d3d6328e9ab7a09d67da3e51c2b5f55f96180,316477952,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67166/run_summary.json,dff13abfd8a1eee2546e933d13d7490dd1d27e70a1b4ded2f6742a7e7fa11fa7,31.321678294807086,0.0,1000,67166,True
613,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,87,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.613,,387,Mn5Co7,0.3065,85.66970025002956,0,300,1387,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67166/generated_crystals.extxyz,1397ae5b5abcd0eaba88c39ea2ef1810868d2b763c12ac95d85db3312bca578f,315639296,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67166/run_summary.json,d9fec8e484d74798a0a6aa63de1d303627ab1169fbdc29776ed40db0cfa5152f,42.02185824735342,0.613,387,67166,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEu2Mg,0.0,112.50123574701138,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67167/generated_crystals.extxyz,f1d00e82c93aa3411596c09468764b84917c5a98ae8e01532d9d45fce2349080,257636864,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67167/run_summary.json,8897b0d5fd7c04a9f4aeb4ad12f86c61f5e2eca7969eaea38842cf20589c06f9,31.99964850248887,0.0,1000,67167,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,EuH2Pt,0.35,81.18666098918766,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67167/generated_crystals.extxyz,20ad5b96423c028f08f613d4060e13352608fdc585ab28db5a77101455673c96,259089408,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67167/run_summary.json,87aa73be03d6b70ecb084f86a8fac89b7b821eb5920a5ca4b11a636b42113b48,44.34225962907187,0.7,300,67167,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Gd4(SO)3,0.0,116.33828778890893,0,0,2000,C0,0,0,20,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67168/generated_crystals.extxyz,4d1c98ed35713476fb39ad8d9aa54375ef0f5990ca5413d46e827f211287cff1,371929088,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67168/run_summary.json,77060dc94a03f0e214ef31767679f80bc003d0560f71d4cacae36c961793254d,30.944240872205828,0.0,1000,67168,True
490,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,210,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.49,,510,Eu4GdMn3O12,0.245,97.43992104800418,0,300,1510,V2_Frozen_Atomic75_Late30,0,0,20,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67168/generated_crystals.extxyz,676b9dd5719df4a5a44aa248c714228764e3219925ba69bd6462679980892081,371594752,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67168/run_summary.json,4afde4ccf168c25dcdda21f34918e460fbd747bdf685ab626907084207eaa9cd,36.94584274371944,0.49,510,67168,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,MnFeH2Pt,0.0,119.37774035311304,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67169/generated_crystals.extxyz,e76fd06dc2736da9022c737417cf4d2d9960350838c440391ad8764b97e07156,264768512,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67169/run_summary.json,4346a14607e345ea62981fd98317226cb17181ae0c3d7bba6945b6da90b0956c,30.156375797961918,0.0,1000,67169,True
698,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,2,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.698,,302,Eu3PtN,0.349,80.95877550588921,0,300,1302,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67169/generated_crystals.extxyz,75d19d3482b34081a3789167cb8f156ff93cb0a3f8f458c28982cf8e10392409,265091584,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67169/run_summary.json,cdb36da255a734fded62aa7aa60f5340d2589a67bcb76d26792bf40ac1f811b7,44.46707571235591,0.698,302,67169,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEu2Zn,0.0,112.99882279406302,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67170/generated_crystals.extxyz,6c5702fa4b50a7187f5843d033f9daccabc594edb463527663c83fe0834de0bd,257566208,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67170/run_summary.json,bf3e6b53af39e77088a2a13a284ef1066b73fb446a9a6ecfd05c88ccabaaf918,31.858738976076705,0.0,1000,67170,True
699,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.699,,301,EuCuO2,0.3495,79.82606224995106,0,300,1301,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67170/generated_crystals.extxyz,30a75598c23d9af61905199b30fef13071a7ce2a918e4bdb3ee68094a5133e82,257780224,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67170/run_summary.json,7c728fd1c8fb8071454c22f8756cc40a7927bd4ce7836beb870f6a7dc049fdb0,45.09805317375788,0.699,301,67170,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,FeNiH,0.0,116.17284038616344,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67171/generated_crystals.extxyz,4f8f7589c0bf2d8b604a0eb60ed618707d6ad25ae84df323c7005e01adc17c4c,294236160,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67171/run_summary.json,3c55604bb431188f419aef963976a69f70493d16a60d40faa8c56f6e709e78d5,30.988310073451313,0.0,1000,67171,True
348,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,352,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.348,,652,Fe3CuNi5,0.174,98.27307770214975,0,300,1652,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67171/generated_crystals.extxyz,1cf00b1557650529e9f1e6c074240e215382eb01384637d4fae51f3bfbbcff25,294741504,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67171/run_summary.json,02d65cc9d7287adf2ee3aae4dc9de2a7b224a9c9a5d87ed0a872e68f044fdbcc,36.63261682829385,0.348,652,67171,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Ba2Eu4NiH2,0.0,114.47481252998114,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67172/generated_crystals.extxyz,ce13d78134a7eb45a8d93e2d1e613c5dd162effc28dc0f2b4c4b7aeab545ecb2,293174784,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67172/run_summary.json,2e1fc692cb3bc6c523670c9492acb75e6a979c6e87158cb9f303d647f8fb2830,31.44796589255959,0.0,1000,67172,True
585,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,115,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.585,,415,Eu5Ni4,0.2925,87.02146173408255,0,300,1415,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67172/generated_crystals.extxyz,866073c4819ef0dc3bfb9402ed0fdd35b21941549e535654bf525606ac9fca72,295159296,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67172/run_summary.json,3d126460f3a4c568c67af91f77646d166051737b90f440d2f3b8b57f836e37a8,41.36910514099116,0.585,415,67172,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe2Co3Ni,0.0,115.6331731530372,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67173/generated_crystals.extxyz,5c64eea731a9bd34edd5e139723aaf16036a5591c63088e82219bdae438e7eea,315362816,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67173/run_summary.json,28787c8458ffb4b635b7e54cc5e142af09a0b6ff68f4da38a6120f4f24493d2c,31.132934449835627,0.0,1000,67173,True
409,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,291,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.409,,591,Fe4Co5Ni3,0.2045,97.00076740095392,0,300,1591,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67173/generated_crystals.extxyz,585bd1baa689982ca8748f74e4738beabcfa4bca0d6c1f9b453155b473d286b7,315018240,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67173/run_summary.json,5d6e9fa24a125086d86a7990008195b65100bc558c1737eda7855a72bdf46e8c,37.11310844706366,0.409,591,67173,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2NO,0.0,114.8320186350029,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67174/generated_crystals.extxyz,7c200d37cde438eebfd8f0c4ca7ff048bc7345492aaec59708ef8f9f16c07c0a,318387712,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67174/run_summary.json,fc6847f9438d9bd7b9eca4150d294b4126ea84ed6fe769aef436678cab11b8c6,31.35014121316382,0.0,1000,67174,True
623,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,77,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.623,,377,Gd2Fe3Ir,0.3115,85.02965527307242,0,300,1377,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67174/generated_crystals.extxyz,64469bfcf3677d017275bc2ac500828d58dea7078852d8578d54ccf70d7191d0,316330496,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67174/run_summary.json,c2d7aba6637d34270dbac0d347eb5dd861efca9cf3d740a4819cc52c02fd360e,42.33817000008542,0.623,377,67174,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,MgMn12Si(SnB2)2,0.0,115.82368109584786,0,0,2000,C0,0,0,20,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67175/generated_crystals.extxyz,3053d9823ab11eec2f5c465db2c5fd25aee3961cded3759ec0a5b62a6e570aba,390611456,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67175/run_summary.json,39dede2698682162c64099ebda0af1905f8aaf48808cae27170a21b6d049128a,31.08172668956086,0.0,1000,67175,True
405,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,295,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.405,,595,Sm2Fe5SnB2,0.2025,98.17374714603648,0,300,1595,V2_Frozen_Atomic75_Late30,0,0,20,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67175/generated_crystals.extxyz,8364fd5283e25d64562c3e1c4634083af99ea00570713eb7f626e2f2a9f99afc,371005440,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67175/run_summary.json,9ddc9cd3788812f2ad0c21cb9da9b9a51c4e2a4393dd8ec629d63f34f59f93fc,36.66968109758395,0.405,595,67175,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuSi,0.0,114.59406324289739,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67176/generated_crystals.extxyz,c1406c7174e7124bcbf08f0266e6e69ff59045e14c795d790d9259fd77de0382,286121984,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67176/run_summary.json,a85a479736e3d5850dcf3df60026e2ae99ae4beabbe4887a892ebd9399781bb8,31.415240005665215,0.0,1000,67176,True
690,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,10,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.69,,310,Eu7Sn,0.345,81.14031353010796,0,300,1310,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67176/generated_crystals.extxyz,52f03330fdb9a2a9da41f0dc3d857ea668b8303636247df7f70bc5fb0b0da54c,286344192,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67176/run_summary.json,060999d4c33fc4fcecc6cebdb1934762cae07a7b8e83cab931cefc9ab017eb28,44.367587988973966,0.69,310,67176,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,BeFe5,0.0,113.59769567288458,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67177/generated_crystals.extxyz,3d3f66083ee7d1eff6fc358569967882b24ed238114f0bbd2e7eacce5df1696f,274538496,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67177/run_summary.json,91190c624c9a5a6035ca63a22ec675bbf8d972a8a4d93aad612561458cde9c63,31.690783678980107,0.0,1000,67177,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,ZnFe5,0.35,79.35401166393422,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67177/generated_crystals.extxyz,3aa07808a6ad1b193182d1eff986413ba99ce9d002268aa1e840be6f080bddee,271608320,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67177/run_summary.json,b9329409c20b9da9ba15ee06c6514e27bdfd5484ed8931089cdd5aefb727e759,45.3663264718874,0.7,300,67177,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe2Ni,0.0,114.70140173495747,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67178/generated_crystals.extxyz,fa246843f2826a364f1d2cc46b21a05f6e9a8ad0569fef8ac3b35b8e10d4908b,271909888,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67178/run_summary.json,d926ab0b46f04d2e2c81953c046ae60a504c3696e815b9398cda84dec0b9a205,31.38584137200505,0.0,1000,67178,True
695,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.695,,305,BeGaFe,0.3475,82.69323388603516,0,300,1305,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67178/generated_crystals.extxyz,1de79de41c3119d650c43f39fb6ea412ed5cc1ae3efcf3ccf267bc20210e8aac,271378432,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67178/run_summary.json,fcf9b49e774428885a8d3f4972111d4897a0e9ab2949348bd8e24c7967d3d56a,43.534396114697735,0.695,305,67178,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe4Co5,0.0,117.43761015008204,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67179/generated_crystals.extxyz,412804010b564332f889642b46e030a4f6b67e87ea1bbcf8935ca2026992f516,294797824,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67179/run_summary.json,45f57437420873f25c463b5d200ef225d900dddf3459e61914e8d54dcf1ee07f,30.654574760158173,0.0,1000,67179,True
304,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,396,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.304,,696,Co6BPt2,0.152,104.60801226692274,0,300,1696,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67179/generated_crystals.extxyz,fe813fb6d0b25c7b5b8a0abbd04bdef982b7898d28de2dc2bbecdd9c12c95a3e,293666816,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67179/run_summary.json,a53ad92c048828e3a4c2a2d1f7c89fb0b9cb65785987a8a2ef685e04157aeb0f,34.4141899075003,0.304,696,67179,True
