method,seed,split,input_path,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_validity,novel,novel_unique,unique,converged,num_atoms,volume_ang3,volume_per_atom,mass_density_amu_ang3,minimum_distance_angstrom,atomic_number_mean,atomic_number_std,atomic_number_min,atomic_number_max,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_condition,chgnet_energy_per_atom_ev,chgnet_force_rms_ev_ang,chgnet_max_force_ev_ang,chgnet_force_mean_ev_ang,chgnet_stress_rms_gpa,chgnet_stress_max_abs_gpa,chgnet_mag_density,chgnet_magmom_abs_mean,chgnet_magmom_abs_max,element_fraction_z001,element_fraction_z002,element_fraction_z003,element_fraction_z004,element_fraction_z005,element_fraction_z006,element_fraction_z007,element_fraction_z008,element_fraction_z009,element_fraction_z010,element_fraction_z011,element_fraction_z012,element_fraction_z013,element_fraction_z014,element_fraction_z015,element_fraction_z016,element_fraction_z017,element_fraction_z018,element_fraction_z019,element_fraction_z020,element_fraction_z021,element_fraction_z022,element_fraction_z023,element_fraction_z024,element_fraction_z025,element_fraction_z026,element_fraction_z027,element_fraction_z028,element_fraction_z029,element_fraction_z030,element_fraction_z031,element_fraction_z032,element_fraction_z033,element_fraction_z034,element_fraction_z035,element_fraction_z036,element_fraction_z037,element_fraction_z038,element_fraction_z039,element_fraction_z040,element_fraction_z041,element_fraction_z042,element_fraction_z043,element_fraction_z044,element_fraction_z045,element_fraction_z046,element_fraction_z047,element_fraction_z048,element_fraction_z049,element_fraction_z050,element_fraction_z051,element_fraction_z052,element_fraction_z053,element_fraction_z054,element_fraction_z055,element_fraction_z056,element_fraction_z057,element_fraction_z058,element_fraction_z059,element_fraction_z060,element_fraction_z061,element_fraction_z062,element_fraction_z063,element_fraction_z064,element_fraction_z065,element_fraction_z066,element_fraction_z067,element_fraction_z068,element_fraction_z069,element_fraction_z070,element_fraction_z071,element_fraction_z072,element_fraction_z073,element_fraction_z074,element_fraction_z075,element_fraction_z076,element_fraction_z077,element_fraction_z078,element_fraction_z079,element_fraction_z080,element_fraction_z081,element_fraction_z082,element_fraction_z083,element_fraction_z084,element_fraction_z085,element_fraction_z086,element_fraction_z087,element_fraction_z088,element_fraction_z089,element_fraction_z090,element_fraction_z091,element_fraction_z092,element_fraction_z093,element_fraction_z094
G3,20154,train,/data/dxl/results/formal_256/generation/G3/20154/generated_crystals.extxyz,0.1156930947518368,0.0166051768482919,False,False,True,True,True,True,True,True,12.0,135.82561227214984,11.318801022679153,4.968098171705148,2.3771421559311214,26.0,1.0,24.0,27.0,2.8282419596587136,6.14175013938484,8.390501976013184,74.52902081825766,80.31426125257016,76.73761291975411,3.202424306071932,-8.114389419555664,0.053610183773239034,0.11791539450518551,0.08792966194006148,0.4513556674056942,1.1330610513687134,0.14456404609529638,1.6362916727860768,2.773167848587036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20155,train,/data/dxl/results/formal_256/generation/A0/20155/generated_crystals.extxyz,0.0234294041034228,0.0015795116638311,False,True,True,True,False,False,True,True,4.0,138.1203740145044,34.5300935036261,5.1803219119929595,3.550213999790836,72.25,9.256754290786809,63.0,82.0,5.801186676568323,5.8013664103662945,5.801815032958984,60.00444857127954,60.037138485306855,60.00772780586798,1.9998959289832177,-7.146484375,0.0017624569299501398,0.004609422581339078,0.0026755909571551323,1.1869584944467464,2.0582900047302246,0.10085085146086435,3.4823893308639526,6.96058988571167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20155,train,/data/dxl/results/formal_256/generation/C0/20155/generated_crystals.extxyz,0.0935372614864658,0.000794499920118,True,True,True,True,True,True,True,True,4.0,146.4931240330591,36.623281008264776,4.507187653742686,3.6133597511305613,67.5,7.794228634059948,63.0,81.0,5.914718396678866,5.914318130704244,5.913626670837402,60.052452158357575,60.09527144803589,60.04742041809425,1.9979487814580066,-8.41490364074707,0.0015317033014418504,0.003840263698026665,0.002530785864580466,0.2392229401137789,0.42093342542648315,0.14279743797251693,5.229710698127747,6.984294414520264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20155,train,/data/dxl/results/formal_256/generation/G3/20155/generated_crystals.extxyz,0.3788218791635902,0.001669720011364,False,False,True,True,False,False,True,True,4.0,61.522044084834036,15.380511021208509,6.660184379358229,2.709580407419498,43.5,22.06241147291021,25.0,79.0,4.431102328151985,4.431475646295199,4.431195259094238,59.99190551693781,59.99718814283076,60.00015965731155,2.0002969537793733,-7.288835048675537,0.004093687647714895,0.011634331492981837,0.006344894703982029,0.2951551095957035,0.5139217972755432,0.12982881197448573,1.996833473443985,3.9527759552001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20156,train,/data/dxl/results/formal_256/generation/A0/20156/generated_crystals.extxyz,0.2071312521688959,0.0083426875679576,False,False,True,True,True,True,True,True,8.0,172.19890756966007,21.524863446207508,4.430701743513425,2.536775878017072,40.5,23.806511714234826,7.0,63.0,3.6892559786063757,3.691186060975859,14.58244800567627,89.92444694417328,89.97831665299009,119.87049113282791,5.577566627954572,-8.790999412536621,0.022455213035871238,0.06077120887072788,0.0328782803036303,0.6404270927946092,1.5561374425888062,0.15768226690100315,3.394089262932539,6.761115550994873,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20156,train,/data/dxl/results/formal_256/generation/C0/20156/generated_crystals.extxyz,0.4141048684030961,0.0670393597093103,False,False,True,True,True,True,True,True,8.0,138.55248717139963,17.319060896424954,6.039292524318726,2.3970509867800343,44.375,22.621546697783508,26.0,78.0,4.40726389592171,4.819833411050271,6.621222019195557,99.06268633503026,93.58713602839144,91.22260652767629,1.5379077957908376,-7.0679121017456055,0.15639307727463098,0.42883635714142515,0.2432763997062689,1.4961201207401191,2.6513893604278564,0.10885000139727707,1.885179802775383,6.818394184112549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20156,train,/data/dxl/results/formal_256/generation/G3/20156/generated_crystals.extxyz,0.163844218386675,0.2135377798334354,False,False,False,True,True,True,True,True,8.0,183.79748522013458,22.974685652516822,3.630294501586062,2.3614545618392593,36.125,21.61271327251625,14.0,63.0,4.302014105273853,5.986126606764173,7.485723972320557,89.1144548243664,72.89118891858746,86.0186098754557,1.9022001611419583,-7.317017078399658,0.1458329012991805,0.4514185518494588,0.21668048213663804,0.605756141866827,1.214107871055603,0.11238224967197223,2.581946859136224,6.859215259552002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20157,train,/data/dxl/results/formal_256/generation/A0/20157/generated_crystals.extxyz,-0.0303003319574592,0.0363661952633486,True,True,True,True,True,True,True,True,11.0,151.68305611663365,13.789368737875787,2.9004096519634643,1.2771882708119844,17.636363636363637,21.397844952121726,6.0,63.0,5.913940386591643,4.925467566231263,5.941922664642334,109.70103388223353,91.07450738084384,109.70801907719549,1.7436227334669576,-9.152410507202148,0.16022701386562158,0.6504919037843029,0.22935930289211923,0.422881362090851,0.7476004958152771,0.0880700071885249,1.214429803869941,6.4533209800720215,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20157,train,/data/dxl/results/formal_256/generation/C0/20157/generated_crystals.extxyz,0.073806252809935,0.0332296649070371,True,True,True,True,True,True,True,True,11.0,269.8983369048339,24.53621244589399,4.135875799759356,2.500474231999222,43.27272727272727,14.912416480545875,32.0,63.0,4.542450437433516,7.171347597060182,8.285452842712402,89.67634035331086,90.00369080665601,90.03522579246741,1.8240925764443283,-7.258199691772461,0.06842368552402103,0.1936371605092578,0.10680464268318125,0.34303085790542054,0.8544610738754272,0.10180380321878314,2.49787974357605,6.8551106452941895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20157,train,/data/dxl/results/formal_256/generation/G3/20157/generated_crystals.extxyz,0.1310767703970032,0.0382898381604766,False,False,True,True,True,True,True,True,11.0,285.60111081130873,25.963737346482613,4.220050113167406,2.2777032976227067,47.09090909090909,17.427535920618922,28.0,63.0,3.9467799139175623,7.089989601994757,10.812113761901855,105.939457187464,100.55723426061066,89.95661717993974,2.8795927594250106,-8.264474868774414,0.10530491389500087,0.2990987184002955,0.16906854887791503,0.7164483063516519,1.5660451650619507,0.14420986352069,3.7442270192233,6.880326271057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20158,train,/data/dxl/results/formal_256/generation/A0/20158/generated_crystals.extxyz,0.1171558594694435,0.0107838022488472,False,False,True,True,False,False,True,True,8.0,297.4432224886029,37.18040281107536,4.190050086105944,3.6630703056662184,64.25,2.165063509461097,63.0,68.0,6.050088470078593,7.527623042431058,7.534317493438721,119.90612963367387,89.96675997593931,90.0063750699559,1.7287810782484059,-8.74803638458252,0.015337537194521512,0.052643044238631115,0.017915898406418676,0.48631853465175046,0.9909201264381409,0.1403876534763885,5.219669505953789,6.953919887542725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20158,train,/data/dxl/results/formal_256/generation/C0/20158/generated_crystals.extxyz,0.1008965926741325,0.0015551782667861,False,False,True,True,True,True,True,True,8.0,323.11674481091205,40.38959310136401,3.6816257872867313,3.8136806735200426,61.5,2.598076211353316,57.0,63.0,6.280499369927008,7.7031205698143514,7.708935737609863,119.96030780736837,90.02015156434078,89.98698416348554,1.7306672372552425,-8.879369735717773,0.011790202283681042,0.02687110580426379,0.01837672363960291,0.19041691992247736,0.3492906093597412,0.13073033074242502,5.280144864693284,7.030097484588623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20158,train,/data/dxl/results/formal_256/generation/G3/20158/generated_crystals.extxyz,0.4149955870067385,0.0033002104417286,False,False,True,True,True,True,True,True,8.0,92.70904630882771,11.588630788603464,4.862996589331443,1.538163664654837,25.0,18.33712082089225,1.0,64.0,5.081670282034046,5.082110510302605,5.087968826293945,59.965831726208506,59.83334423966799,59.90982540088903,2.006854326764799,-7.045591354370117,0.17938838591315337,0.5913412234240042,0.23933588470782113,3.4405988281875333,5.970651626586914,0.1564626357908089,1.8131877183914185,7.037201881408691,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20159,train,/data/dxl/results/formal_256/generation/A0/20159/generated_crystals.extxyz,0.0288209374556345,0.0066600026433223,True,True,True,True,True,True,True,True,10.0,149.76346683264322,14.976346683264321,3.7834347186499326,1.9486814736720115,24.5,23.204525420701888,8.0,63.0,5.959831653330436,5.957693666720777,5.961812973022461,60.01595106458938,60.00946101722528,60.044834728045565,1.999259618071132,-7.891054153442383,0.10724797418517715,0.26712008514031194,0.15591484092190838,0.404479827266926,0.748042106628418,0.08664839415473663,1.2976763904094697,6.862277984619141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20159,train,/data/dxl/results/formal_256/generation/C0/20159/generated_crystals.extxyz,0.1174620455531556,0.0016114051450429,False,False,True,True,False,False,True,True,10.0,117.41477458489983,11.741477458489983,4.341856378827156,1.9670060553972317,22.4,21.341040274550814,8.0,63.0,3.956178553900947,5.4501226551525255,5.4455485343933105,90.11649822096571,89.95320887751762,89.99403291902085,1.3785599265951185,-9.455524444580078,0.029570311606056606,0.08767829035992719,0.04365820474843428,0.6794619084303853,1.2560555934906006,0.17572075634795165,2.063221299648285,6.574174404144287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20159,train,/data/dxl/results/formal_256/generation/G3/20159/generated_crystals.extxyz,0.1813041701834414,0.3928103643985433,False,False,True,True,True,True,True,True,10.0,138.39946010889352,13.839946010889353,2.3895252173657053,1.3613805030739092,14.8,17.365483005088,5.0,64.0,5.374565634450021,5.10750012069525,5.588890075683594,108.46336979147506,95.77899112920862,104.19458330787022,1.5806152704099186,-9.291741371154785,0.20455154991553745,0.7217050733217718,0.31073212039701575,1.0089910338791754,2.1643197536468506,0.08409279218882632,1.1638397037982942,6.9334025382995605,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20160,train,/data/dxl/results/formal_256/generation/A0/20160/generated_crystals.extxyz,0.0756555336537196,0.5577387278564454,True,True,False,True,True,True,True,True,12.0,143.14839697349854,11.929033081124878,5.3428222471928395,1.8801132881555414,28.166666666666668,20.08661798865658,6.0,69.0,4.824231073520206,4.682346679526171,7.425086975097656,79.44766033355447,77.57339437965312,61.37690992252654,2.2417581530670687,-8.088275909423828,0.1515470689400178,0.33393177043141714,0.25075147354190847,1.4413335929163893,3.348855972290039,0.07643329313223028,0.9117752822736899,2.066477060317993,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20160,train,/data/dxl/results/formal_256/generation/C0/20160/generated_crystals.extxyz,0.1267324905361153,0.0233294006294287,False,False,True,True,True,True,True,True,12.0,236.87813456270825,19.739844546892353,4.4732621774319545,2.486055708678265,38.166666666666664,18.911342863183695,3.0,63.0,5.556928234970428,5.555746557149745,9.425921440124512,72.84565363056109,72.84542169914279,59.96712258051131,2.5218103892999824,-6.001585960388184,0.09565292617823609,0.25930583210417396,0.12734893373397305,0.19910543500621605,0.3501701056957245,0.11547293382878038,2.279417763153712,6.823322296142578,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20160,train,/data/dxl/results/formal_256/generation/G3/20160/generated_crystals.extxyz,0.17150806862211,0.0664755303333377,False,False,True,True,True,True,True,True,12.0,339.38240396424845,28.281866997020703,3.532428275586998,2.629832776090343,42.5,21.10094784600919,17.0,63.0,4.13524177571735,7.430853630289973,11.98342514038086,74.95665966253665,80.00917763624258,73.75222428853351,3.1485574440723787,-8.161237716674805,0.09978405139842128,0.3492994737525748,0.14686110702954264,0.2722222397263721,0.5376044511795044,0.1224537596606357,3.463220944007238,6.911309242248535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
