trial,baseline_energy_above_hull_per_atom,baseline_rmsd_from_relaxation,baseline_stable,baseline_novel_unique_stable,baseline_comp_validity,baseline_structure_validity,baseline_novel,baseline_unique,baseline_converged,selected_energy_above_hull_per_atom,selected_rmsd_from_relaxation,selected_stable,selected_novel_unique_stable,selected_comp_validity,selected_structure_validity,selected_novel,selected_unique,selected_converged,ehull_change,rmsd_relative_change,stable_change,nus_change,composition_change,structure_change,novel_change,unique_change
893,0.1656694979853189,0.05228800941139902,0.25,0.0,0.75,1.0,0.5,1.0,1.0,0.1174333058739054,0.051445326747668094,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.048236192111413514,-0.016116174113662507,0.375,0.5,0.25,0.0,0.25,-0.125
894,0.11980495515811351,0.047009247295708934,0.375,0.0,1.0,1.0,0.125,0.75,1.0,0.09161849757535973,0.014385741285130975,0.75,0.5,0.75,1.0,0.625,0.875,1.0,-0.028186457582753788,-0.6939806078017309,0.375,0.5,-0.25,0.0,0.5,0.125
895,0.13027084229659786,0.056107583004972324,0.375,0.125,0.75,1.0,0.5,0.875,1.0,0.12947940548840436,0.05251916570197711,0.625,0.5,1.0,1.0,0.75,1.0,1.0,-0.0007914368081934908,-0.06395601290964903,0.25,0.375,0.25,0.0,0.25,0.125
896,0.13876102916530061,0.02243883438479565,0.5,0.25,0.875,1.0,0.5,0.875,1.0,0.11310197989204857,0.04947113181767781,0.625,0.5,1.0,1.0,0.75,0.75,1.0,-0.02565904927325205,1.2047104127297716,0.125,0.25,0.125,0.0,0.25,-0.125
897,0.1483617177544615,0.02317502685298735,0.5,0.25,0.875,1.0,0.5,0.75,1.0,0.07555617536070022,0.013050584507356602,0.875,0.625,0.875,1.0,0.625,0.875,1.0,-0.07280554239376127,-0.43686863492568806,0.375,0.375,0.0,0.0,0.125,0.125
898,0.1184783054617061,0.030203897735123674,0.375,0.125,0.75,1.0,0.5,0.75,1.0,0.0987448415772165,0.05370030733448174,0.625,0.375,0.875,1.0,0.625,0.875,1.0,-0.0197334638844896,0.777926405572299,0.25,0.25,0.125,0.0,0.125,0.125
899,0.10810715967903547,0.02034842611897901,0.5,0.125,1.0,1.0,0.25,0.875,1.0,0.10319122695690126,0.010786321540410926,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.004915932722134211,-0.4699186326577609,0.25,0.375,-0.125,0.0,0.375,0.125
900,0.11300907725496585,0.09063081196559727,0.5,0.25,0.75,1.0,0.625,0.75,1.0,0.12946174602558408,0.023823483961086925,0.75,0.625,1.0,1.0,0.875,1.0,1.0,0.016452668770618226,-0.7371370349177703,0.25,0.375,0.25,0.0,0.25,0.25
901,0.09581316080115938,0.03255600170054221,0.625,0.25,0.75,1.0,0.5,0.75,1.0,0.13439889164859814,0.05276719973030719,0.5,0.375,1.0,1.0,0.75,0.75,1.0,0.03858573084743876,0.6208132747894644,-0.125,0.125,0.25,0.0,0.25,0.0
902,0.11430034765875625,0.06653590519396915,0.5,0.0,0.875,1.0,0.375,0.75,1.0,0.1217167143159486,0.061650788534816814,0.625,0.5,0.875,1.0,0.875,1.0,1.0,0.00741636665719235,-0.07342075898585854,0.125,0.5,0.0,0.0,0.5,0.25
903,0.15262516831229217,0.04118265694349031,0.375,0.0,0.75,1.0,0.5,1.0,1.0,0.0919043646071363,0.04946900615791725,0.625,0.25,0.625,1.0,0.5,0.875,1.0,-0.06072080370515587,0.201209679739635,0.25,0.25,-0.125,0.0,0.0,-0.125
904,0.16484836827154148,0.081649119534526,0.375,0.125,1.0,1.0,0.625,0.75,1.0,0.12094293304429513,0.02370675830548006,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.04390543522724635,-0.7096507783472734,0.375,0.5,0.0,0.0,0.125,0.25
905,0.21997881902651617,0.11148773451887699,0.125,0.125,0.875,1.0,0.875,0.875,1.0,0.0969756719141371,0.014579158452676674,0.75,0.625,1.0,1.0,0.75,0.75,1.0,-0.12300314711237907,-0.8692308304981464,0.625,0.5,0.125,0.0,-0.125,-0.125
906,0.13037882908473036,0.06637039202766068,0.5,0.375,0.75,1.0,0.75,1.0,1.0,0.0838376124651999,0.02178436506064156,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.046541216619530465,-0.6717758567470469,0.375,0.25,0.125,0.0,0.0,0.0
907,0.11993494094658415,0.020649630184251526,0.625,0.125,0.875,1.0,0.25,0.625,1.0,0.09754226867416133,0.015074934596185263,0.75,0.5,0.875,1.0,0.625,0.75,1.0,-0.022392672272422823,-0.26996588017919154,0.125,0.375,0.0,0.0,0.375,0.125
908,0.13386437285273975,0.03383216885647368,0.375,0.0,0.75,1.0,0.25,0.75,1.0,0.11299613525675709,0.054897589829601134,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.020868237595982664,0.6226447102015056,0.375,0.625,0.25,0.0,0.5,0.25
909,0.1422045882009702,0.07718445277087277,0.375,0.125,0.75,1.0,0.625,0.75,1.0,0.09976754221580915,0.047819992286467425,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.042437045985161057,-0.3804452766099893,0.375,0.5,0.25,0.0,0.125,0.25
910,0.17747589247208473,0.10821403531465895,0.375,0.125,0.75,1.0,0.75,1.0,1.0,0.12402282124678785,0.0523320703377679,0.625,0.5,1.0,1.0,0.75,1.0,1.0,-0.05345307122529688,-0.5164021914015172,0.25,0.375,0.25,0.0,0.0,0.0
911,0.16357487729099737,0.06292380206355806,0.5,0.25,0.875,1.0,0.75,1.0,1.0,0.0864768716252184,0.015107784197391524,0.875,0.5,0.875,1.0,0.625,0.875,1.0,-0.07709800566577897,-0.759903507068256,0.375,0.25,0.0,0.0,-0.125,-0.125
912,0.1600134579087109,0.03766918717105382,0.375,0.125,1.0,1.0,0.5,0.625,1.0,0.09343685662887755,0.04520586938784957,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.06657660127983336,0.20007552014786167,0.375,0.375,-0.125,0.0,0.125,0.375
913,0.17377833181856014,0.03381430562927046,0.25,0.0,0.875,1.0,0.375,1.0,1.0,0.12021068540123864,0.05291920438300637,0.625,0.5,1.0,1.0,0.75,1.0,1.0,-0.05356764641732151,0.5649945606807985,0.375,0.5,0.125,0.0,0.375,0.0
914,0.17279130006828208,0.08322249361040311,0.375,0.125,0.875,1.0,0.625,0.875,1.0,0.08122462908537038,0.046584542002271134,0.75,0.375,0.875,1.0,0.5,0.875,1.0,-0.0915666709829117,-0.4402409735479508,0.375,0.25,0.0,0.0,-0.125,0.0
915,0.11164286521782825,0.05675772168430842,0.625,0.375,0.875,1.0,0.625,1.0,1.0,0.12266628666325202,0.0604706968431994,0.625,0.5,0.875,1.0,0.875,1.0,1.0,0.011023421445423773,0.0654179739550309,0.0,0.125,0.0,0.0,0.25,0.0
916,0.17855464631608525,0.09089501020976326,0.25,0.0,0.625,1.0,0.625,0.875,1.0,0.09426882642008189,0.04845073482997206,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.08428581989600337,-0.4669593554348064,0.625,0.625,0.25,0.0,0.125,0.125
917,0.12779100491363532,0.06857668150477478,0.5,0.125,0.875,1.0,0.375,1.0,1.0,0.08746857552663252,0.013109854598060263,0.75,0.5,1.0,1.0,0.625,0.875,1.0,-0.0403224293870028,-0.808829265132238,0.25,0.375,0.125,0.0,0.25,-0.125
918,0.14369678870036662,0.05847790861881829,0.625,0.375,1.0,1.0,0.75,1.0,1.0,0.11899962812782401,0.051583267515628035,0.625,0.375,0.875,1.0,0.625,0.875,1.0,-0.024697160572542606,-0.11790163612266302,0.0,0.0,-0.125,0.0,-0.125,-0.125
919,0.11652671172050284,0.08208078793548729,0.5,0.125,0.875,1.0,0.375,0.875,1.0,0.08937376531498738,0.047457551162565684,0.75,0.375,0.75,1.0,0.5,1.0,1.0,-0.027152946405515466,-0.42181901080353046,0.25,0.25,-0.125,0.0,0.125,0.125
920,0.1644449676077488,0.0337510484990522,0.25,0.125,0.875,1.0,0.625,0.75,1.0,0.12558795798227315,0.051401207398640236,0.625,0.375,0.875,1.0,0.625,0.875,1.0,-0.03885700962547564,0.522951424755995,0.375,0.25,0.0,0.0,0.0,0.125
921,0.15754155366364195,0.10011479618014293,0.25,0.125,0.75,1.0,0.625,0.875,1.0,0.09770271637127442,0.04828719960299865,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.059838837292367525,-0.5176816869695025,0.5,0.375,0.125,0.0,0.0,0.0
922,0.15755973036004953,0.026782165481368587,0.25,0.0,1.0,1.0,0.25,0.625,1.0,0.09708715198309255,0.04803797085050889,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.06047257837695698,0.793655217459067,0.5,0.625,0.0,0.0,0.5,0.375
923,0.14817809670388654,0.08928594523118961,0.375,0.0,0.5,1.0,0.625,1.0,1.0,0.12107100784209998,0.0507407653612756,0.75,0.625,0.875,1.0,0.875,1.0,1.0,-0.02710708886178656,-0.4317048978997571,0.375,0.625,0.375,0.0,0.25,0.0
924,0.15755881371876743,0.09181856289594989,0.5,0.125,0.75,1.0,0.625,1.0,1.0,0.10077655794153334,0.048414591942524565,0.75,0.375,0.875,1.0,0.625,0.875,1.0,-0.056782255777234086,-0.4727145534025764,0.25,0.25,0.125,0.0,0.0,-0.125
925,0.1429020823557232,0.06349546632077749,0.625,0.375,0.875,1.0,0.625,1.0,1.0,0.10640384078346926,0.05109773588492595,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.036498241572253926,-0.1952537898252218,0.125,0.125,0.0,0.0,0.0,-0.125
926,0.13764853802100338,0.06438757377932858,0.5,0.25,0.75,1.0,0.5,0.875,1.0,0.1403797672229014,0.04856711445936029,0.625,0.375,0.875,1.0,0.75,1.0,1.0,0.0027312292018980278,-0.2457067162398251,0.125,0.125,0.125,0.0,0.25,0.125
927,0.09904832499716851,0.0130711466169872,0.75,0.125,0.75,1.0,0.25,0.75,1.0,0.11243322138071393,0.0513432099488783,0.625,0.375,1.0,1.0,0.625,1.0,1.0,0.013384896383545425,2.927980570744491,-0.125,0.25,0.25,0.0,0.375,0.25
928,0.12612856976133618,0.028399523660616828,0.625,0.5,1.0,1.0,0.75,0.875,1.0,0.09201189575261211,0.01881455518787665,0.75,0.5,0.875,1.0,0.5,0.875,1.0,-0.03411667400872408,-0.3375045506848475,0.125,0.0,-0.125,0.0,-0.25,0.0
929,0.16935214957106642,0.06878975411361353,0.25,0.125,0.75,1.0,0.625,0.75,1.0,0.11023468670088027,0.050130443188159804,0.75,0.5,0.875,1.0,0.75,0.875,1.0,-0.059117462870186155,-0.27125131010987347,0.5,0.375,0.125,0.0,0.125,0.125
930,0.10569389416488757,0.019699481579376,0.5,0.125,0.875,1.0,0.25,0.625,1.0,0.08719314453189793,0.01687779252611956,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.018500749632989644,-0.14323671624996237,0.375,0.5,0.0,0.0,0.5,0.375
931,0.13886220655982637,0.09399934135629903,0.375,0.25,0.75,1.0,0.625,1.0,1.0,0.07323813315241318,0.013606503890779113,0.875,0.5,0.875,1.0,0.5,0.875,1.0,-0.06562407340741319,-0.8552489443601051,0.5,0.25,0.125,0.0,-0.125,-0.125
932,0.17087039686139513,0.07265108996594981,0.375,0.125,1.0,1.0,0.5,0.75,1.0,0.0930679480025419,0.017813533228192676,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.07780244885885323,-0.7548070753440652,0.5,0.5,0.0,0.0,0.25,0.25
933,0.137947214061062,0.05840337268931726,0.25,0.0,0.875,1.0,0.5,0.875,1.0,0.07429615045912792,0.0119611950309971,0.875,0.5,0.75,1.0,0.5,0.875,1.0,-0.06365106360193408,-0.7951968442879848,0.625,0.5,-0.125,0.0,0.0,0.0
934,0.16244371447096356,0.09544752439955162,0.25,0.125,1.0,1.0,0.625,0.75,1.0,0.10798837598674278,0.019351488850488513,0.625,0.375,0.875,1.0,0.5,0.75,1.0,-0.05445533848422078,-0.7972552041320474,0.375,0.25,-0.125,0.0,-0.125,0.0
935,0.16052110335807696,0.06154894765880468,0.5,0.125,0.75,1.0,0.5,1.0,1.0,0.12405568772281267,0.04760987078064027,0.625,0.375,0.875,1.0,0.625,0.875,1.0,-0.03646541563526429,-0.22647140866543147,0.125,0.25,0.125,0.0,0.125,-0.125
936,0.18336992818148867,0.04487035691303626,0.375,0.25,1.0,1.0,0.625,1.0,1.0,0.11714829228224952,0.05175416501124343,0.625,0.5,0.875,1.0,0.75,1.0,1.0,-0.06622163589923916,0.15341549681783806,0.25,0.25,-0.125,0.0,0.125,0.0
937,0.16146278165745453,0.06211210776776499,0.25,0.0,0.875,1.0,0.5,0.875,1.0,0.11895066049966635,0.051829814906646864,0.625,0.375,0.875,1.0,0.625,1.0,1.0,-0.042512121157788185,-0.1655440980937769,0.375,0.375,0.0,0.0,0.125,0.125
938,0.14343044947078726,0.0405842016105743,0.375,0.125,1.0,1.0,0.5,0.625,1.0,0.09564222785795859,0.04783508029988194,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.04778822161282867,0.1786625928700889,0.5,0.5,0.0,0.0,0.25,0.375
939,0.16266225752154378,0.039687258955904706,0.375,0.125,1.0,1.0,0.5,0.875,1.0,0.12040508259141508,0.05208155802055535,0.625,0.5,0.875,1.0,0.75,0.875,1.0,-0.042257174930128705,0.3122991960321968,0.25,0.375,-0.125,0.0,0.25,0.0
940,0.19726472286260227,0.07283104669503251,0.125,0.125,0.875,1.0,0.875,1.0,1.0,0.08238055117864759,0.012806233517812286,0.875,0.625,1.0,1.0,0.625,0.875,1.0,-0.11488417168395468,-0.8241651864288565,0.75,0.5,0.125,0.0,-0.25,-0.125
941,0.16559148907076846,0.06996081068051468,0.25,0.0,0.75,1.0,0.5,0.875,1.0,0.1109509596075598,0.05190045151688784,0.75,0.625,0.875,1.0,0.875,1.0,1.0,-0.05464052946320866,-0.25814965532777867,0.5,0.625,0.125,0.0,0.375,0.125
942,0.09585881792192526,0.029225104407256827,0.625,0.25,0.875,1.0,0.5,1.0,1.0,0.09834641145944596,0.014485941876000025,0.75,0.5,1.0,1.0,0.625,0.75,1.0,0.0024875935375207048,-0.5043322455196071,0.125,0.25,0.125,0.0,0.125,-0.25
943,0.17611324164964964,0.04410666688915074,0.375,0.125,0.75,1.0,0.75,1.0,1.0,0.10367746293519715,0.016102301430441675,0.75,0.5,1.0,1.0,0.625,0.875,1.0,-0.07243577871445249,-0.6349236393012848,0.375,0.375,0.25,0.0,-0.125,-0.125
944,0.15577556172362161,0.06563097381479147,0.375,0.125,0.875,1.0,0.5,0.875,1.0,0.11187812358512879,0.056630834144755435,0.625,0.5,0.75,1.0,0.875,0.875,1.0,-0.043897438138492825,-0.13713250233699326,0.25,0.375,-0.125,0.0,0.375,0.0
945,0.14479216691156244,0.094521719792976,0.25,0.125,0.875,1.0,0.625,0.875,1.0,0.07607380449256679,0.013792908041884013,0.875,0.5,0.75,1.0,0.5,1.0,1.0,-0.06871836241899565,-0.8540768399888025,0.625,0.375,-0.125,0.0,-0.125,0.125
946,0.09888689306064809,0.0762678140542126,0.5,0.125,0.75,1.0,0.5,0.875,1.0,0.10130974172511471,0.04184218666453595,0.625,0.375,0.875,1.0,0.5,1.0,1.0,0.002422848664466626,-0.45137818379331374,0.125,0.25,0.125,0.0,0.0,0.125
947,0.10106052781186743,0.07074644981005934,0.625,0.25,0.75,1.0,0.5,0.875,1.0,0.09145835252558626,0.05474442482388672,0.75,0.5,0.625,1.0,0.75,1.0,1.0,-0.00960217528628117,-0.2261883815956135,0.125,0.25,-0.125,0.0,0.25,0.125
948,0.12142329916957291,0.09033298750604211,0.5,0.25,0.75,1.0,0.5,0.875,1.0,0.10417058349533165,0.04865208807921498,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.017252715674241262,-0.4614139372290684,0.25,0.25,0.125,0.0,0.125,0.0
949,0.1267158185783172,0.01648857026260495,0.375,0.125,0.875,1.0,0.375,0.875,1.0,0.11799576301766151,0.045524964091069875,0.625,0.5,0.875,1.0,0.75,0.875,1.0,-0.008720055560655693,1.7610013097568356,0.25,0.375,0.0,0.0,0.375,0.0
950,0.11323549281929243,0.04888537641325728,0.75,0.25,0.875,1.0,0.5,0.875,1.0,0.1268729497154723,0.05244644649677167,0.625,0.5,0.875,1.0,0.75,0.875,1.0,0.013637456896179873,0.07284530354048102,-0.125,0.25,0.0,0.0,0.25,0.0
951,0.1320397190123455,0.06918527237056686,0.375,0.0,0.5,1.0,0.375,0.875,1.0,0.10823316025336224,0.016276355740733252,0.75,0.625,1.0,1.0,0.75,0.875,1.0,-0.02380655875898327,-0.7647424779430714,0.375,0.625,0.5,0.0,0.375,0.0
952,0.18470534803439292,0.07458443627149981,0.25,0.0,0.875,1.0,0.75,0.875,1.0,0.1185294933016609,0.05074293979170609,0.625,0.5,0.875,1.0,0.75,1.0,1.0,-0.06617585473273202,-0.31965779553534057,0.375,0.5,0.0,0.0,0.0,0.125
953,0.18256675924141505,0.060926830002692285,0.25,0.125,1.0,1.0,0.625,0.875,1.0,0.10379328647021209,0.0486989263425781,0.75,0.625,0.875,1.0,0.875,0.875,1.0,-0.07877347277120296,-0.20069817614955265,0.5,0.5,-0.125,0.0,0.25,0.0
954,0.14461860758296827,0.02230907089698131,0.375,0.125,1.0,1.0,0.375,0.75,1.0,0.13633389789579117,0.05909001751649629,0.5,0.375,1.0,1.0,0.625,0.875,1.0,-0.008284709687177094,1.6486991676776594,0.125,0.25,0.0,0.0,0.25,0.125
955,0.14542469683128917,0.036689933529431965,0.375,0.125,0.625,1.0,0.5,0.875,1.0,0.09374294780459753,0.04911368514378733,0.625,0.5,0.75,1.0,0.75,0.875,1.0,-0.051681749026691634,0.33861472123925407,0.25,0.375,0.125,0.0,0.25,0.0
956,0.0929980995357553,0.08425872362604722,0.625,0.25,0.875,1.0,0.5,1.0,1.0,0.1313189015345611,0.05765569281899651,0.75,0.625,1.0,1.0,0.875,1.0,1.0,0.038320801998805804,-0.3157302847966097,0.125,0.375,0.125,0.0,0.375,0.0
957,0.13118855071094088,0.020376063453920464,0.5,0.125,0.875,1.0,0.5,0.875,1.0,0.09073022505141044,0.050364095485701525,0.75,0.5,0.75,1.0,0.75,1.0,1.0,-0.040458325659530434,1.471728437614931,0.25,0.375,-0.125,0.0,0.25,0.125
958,0.15049106170925416,0.055768219139260986,0.375,0.0,0.75,1.0,0.375,0.75,1.0,0.0957156470125648,0.013489768976317176,0.75,0.5,0.875,1.0,0.625,0.75,1.0,-0.05477541469668937,-0.7581100995419748,0.375,0.5,0.125,0.0,0.25,0.0
959,0.1359098662034442,0.0524062928649384,0.625,0.25,1.0,1.0,0.625,0.875,1.0,0.09877617071270746,0.017587266459440712,0.75,0.5,0.75,1.0,0.625,1.0,1.0,-0.03713369549073674,-0.6644054464076166,0.125,0.25,-0.25,0.0,0.0,0.125
960,0.1675871688513037,0.03692288839728683,0.125,0.0,0.75,1.0,0.625,0.75,1.0,0.10155693602283196,0.05576569205142398,0.625,0.625,0.875,1.0,0.875,1.0,1.0,-0.06603023282847174,0.510328537989508,0.5,0.625,0.125,0.0,0.25,0.25
961,0.1476758967671534,0.04285230373502626,0.5,0.25,0.75,1.0,0.75,1.0,1.0,0.11590001713579229,0.028914755518775523,0.625,0.5,0.875,1.0,0.75,0.875,1.0,-0.03177587963136111,-0.3252461828524421,0.125,0.25,0.125,0.0,0.0,-0.125
962,0.1451437700961375,0.027331068724608526,0.5,0.25,1.0,1.0,0.625,0.875,1.0,0.11411855722634774,0.023951109295024378,0.75,0.625,0.875,1.0,0.75,1.0,1.0,-0.03102521286978975,-0.12366729832781398,0.25,0.375,-0.125,0.0,0.125,0.125
963,0.1462005065577638,0.07258580468541467,0.375,0.125,0.75,1.0,0.625,0.875,1.0,0.07777572099908354,0.012944713250998961,0.875,0.5,0.75,1.0,0.625,0.875,1.0,-0.06842478555868024,-0.8216632948122422,0.5,0.375,0.0,0.0,0.0,0.0
964,0.16988669516036356,0.03481630756604932,0.5,0.25,0.875,1.0,0.625,0.875,1.0,0.1300692888212857,0.02243261848979406,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.03981740633907785,-0.35568645677783073,0.125,0.25,0.125,0.0,0.125,0.0
965,0.14772499642686565,0.05155147961747604,0.5,0.0,1.0,1.0,0.25,1.0,1.0,0.10017369127872029,0.015103503423162625,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.04755130514814536,-0.7070209519642476,0.25,0.5,-0.125,0.0,0.375,-0.125
966,0.11929984485173535,0.09027348363709017,0.5,0.125,0.875,1.0,0.5,0.75,1.0,0.08335615392792892,0.006332651752372225,0.75,0.5,1.0,1.0,0.5,0.875,1.0,-0.035943690923806434,-0.9298503669379791,0.25,0.375,0.125,0.0,0.0,0.125
967,0.17958707918920544,0.03718264695810105,0.375,0.25,1.0,1.0,0.5,0.75,1.0,0.09075646639616093,0.045423847951891035,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.08883061279304451,0.22164105215738172,0.375,0.25,-0.125,0.0,0.125,0.25
968,0.137706769924502,0.0625613154056186,0.5,0.25,0.875,1.0,0.75,1.0,1.0,0.11638105757979195,0.05498060199364655,0.625,0.5,1.0,1.0,0.625,1.0,1.0,-0.021325712344710063,-0.12117253869779132,0.125,0.25,0.125,0.0,-0.125,0.0
969,0.1426460460484775,0.029824567139645687,0.375,0.25,1.0,1.0,0.5,0.75,1.0,0.10186662315188194,0.02339375476853254,0.625,0.5,0.875,1.0,0.75,0.75,1.0,-0.04077942289659556,-0.21562131450232158,0.25,0.25,-0.125,0.0,0.25,0.0
970,0.1472198342975489,0.03413099631582759,0.5,0.25,1.0,1.0,0.5,1.0,1.0,0.0880000372751601,0.04658673840374564,0.75,0.375,1.0,1.0,0.5,1.0,1.0,-0.05921979702238879,0.3649393053944323,0.25,0.125,0.0,0.0,0.0,0.0
971,0.12333707402975522,0.06604918101886702,0.625,0.25,0.75,1.0,0.625,1.0,1.0,0.13614626940906868,0.06359358905087231,0.5,0.25,1.0,1.0,0.5,0.875,1.0,0.012809195379313465,-0.03717823491699712,-0.125,0.0,0.25,0.0,-0.125,-0.125
972,0.10567593333483823,0.029983898988006685,0.75,0.25,0.75,1.0,0.375,0.875,1.0,0.08885613618312078,0.04671522762803828,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.01681979715171744,0.558010439093461,0.0,0.25,0.125,0.0,0.25,0.0
973,0.16747099083942224,0.08703527081080256,0.375,0.125,0.5,1.0,0.75,1.0,1.0,0.12311630005329229,0.05380358565261614,0.5,0.5,1.0,1.0,0.75,0.75,1.0,-0.044354690786129955,-0.38181859892669856,0.125,0.375,0.5,0.0,0.0,-0.25
974,0.14477441947569214,0.03628875551102834,0.5,0.375,0.875,1.0,0.625,0.875,1.0,0.10718744586478686,0.053817816537407595,0.625,0.375,0.875,1.0,0.5,0.75,1.0,-0.03758697361090528,0.48304387349552647,0.125,0.0,0.0,0.0,-0.125,-0.125
975,0.17942398869930537,0.06832817332767832,0.125,0.0,0.875,1.0,0.5,0.625,1.0,0.09286500616605439,0.017979015076672586,0.75,0.5,1.0,1.0,0.5,0.75,1.0,-0.08655898253325098,-0.7368725929427172,0.625,0.5,0.125,0.0,0.0,0.125
976,0.14842437030225258,0.10481355389111575,0.375,0.125,0.875,1.0,0.625,0.875,1.0,0.09799499920641383,0.019357074527834563,0.75,0.5,0.875,1.0,0.5,1.0,1.0,-0.050429371095838754,-0.8153189753689354,0.375,0.375,0.0,0.0,-0.125,0.125
977,0.10963200017808711,0.0558974978035554,0.625,0.25,0.875,1.0,0.625,0.875,1.0,0.09966651956999659,0.047623130800465215,0.75,0.375,0.75,1.0,0.5,0.875,1.0,-0.009965480608090521,-0.14802750262935538,0.125,0.125,-0.125,0.0,-0.125,0.0
978,0.1698846486917915,0.08187891643081807,0.25,0.125,0.75,1.0,0.625,0.875,1.0,0.1056755445607904,0.011802878005054938,0.625,0.375,0.875,1.0,0.5,0.875,1.0,-0.06420910413100112,-0.8558496067174076,0.375,0.25,0.125,0.0,-0.125,0.0
979,0.15147495782558512,0.07070741174527972,0.375,0.0,0.625,1.0,0.625,0.875,1.0,0.09446659791387732,0.015699781963785,0.75,0.5,1.0,1.0,0.5,0.875,1.0,-0.0570083599117078,-0.7779612974613926,0.375,0.5,0.375,0.0,-0.125,0.0
980,0.14585758219131156,0.06979443255318205,0.25,0.0,0.625,1.0,0.625,0.875,1.0,0.09483705738966972,0.018973081725108486,0.75,0.5,0.875,1.0,0.5,0.75,1.0,-0.05102052480164185,-0.7281576619932921,0.5,0.5,0.25,0.0,-0.125,-0.125
981,0.18570955249385807,0.10036149512100845,0.375,0.125,0.875,1.0,0.75,1.0,1.0,0.1002274718318718,0.011790184491306288,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.08548208066198626,-0.882522829327218,0.5,0.375,0.0,0.0,-0.125,0.0
982,0.11966059595162679,0.05699906197230214,0.625,0.125,0.875,1.0,0.5,0.875,1.0,0.11652648714181074,0.05438950302221436,0.625,0.5,0.875,1.0,0.625,1.0,1.0,-0.003134108809816044,-0.04578248939177021,0.0,0.375,0.0,0.0,0.125,0.125
983,0.14287314220951802,0.06676141155928055,0.5,0.25,0.875,1.0,0.75,0.875,1.0,0.08824859338741914,0.04810609309933114,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.054624548822098884,-0.2794326546463818,0.375,0.375,0.0,0.0,0.0,0.125
984,0.11820772411702626,0.013217106465893025,0.625,0.25,1.0,1.0,0.5,0.875,1.0,0.08724072250176504,0.04051304493280525,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.030967001615261225,2.0651977448581404,0.125,0.25,-0.125,0.0,0.125,0.0
985,0.10434365126747974,0.021812750793165997,0.625,0.25,1.0,1.0,0.5,0.875,1.0,0.07051101134442003,0.013428075839203787,1.0,0.625,0.875,1.0,0.625,1.0,1.0,-0.03383263992305971,-0.38439328599440814,0.375,0.375,-0.125,0.0,0.125,0.125
986,0.16536238020655908,0.051739336826208425,0.125,0.125,0.875,1.0,0.5,0.75,1.0,0.06505737507178151,0.01357921025207145,1.0,0.5,0.75,1.0,0.5,1.0,1.0,-0.10030500513477757,-0.7375457227508773,0.875,0.375,-0.125,0.0,0.0,0.25
987,0.11510016982223213,0.07123478523583054,0.5,0.125,0.875,1.0,0.375,0.625,1.0,0.133346058910278,0.04695544369676785,0.5,0.5,1.0,1.0,0.875,0.875,1.0,0.018245889088045877,-0.34083547046128204,0.0,0.375,0.125,0.0,0.5,0.25
988,0.16430542727053218,0.07843804816869279,0.375,0.125,0.875,1.0,0.625,1.0,1.0,0.08607072256230726,0.04782427306069632,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.07823470470822493,-0.39029241321962715,0.5,0.5,0.125,0.0,0.125,0.0
989,0.17025594229760038,0.07163399225796141,0.25,0.0,0.75,1.0,0.625,0.75,1.0,0.07306785198131946,0.010499283300744861,0.875,0.5,0.875,1.0,0.5,0.875,1.0,-0.09718809031628092,-0.8534315487689719,0.625,0.5,0.125,0.0,-0.125,0.125
990,0.14404467721025835,0.03898726012476715,0.5,0.375,0.875,1.0,0.625,0.75,1.0,0.0941083787229688,0.015238469823158676,0.875,0.625,0.875,1.0,0.75,0.875,1.0,-0.049936298487289546,-0.6091423256111745,0.375,0.25,0.0,0.0,0.125,0.125
991,0.16781657511102682,0.09293702979454702,0.375,0.25,0.75,1.0,0.75,0.875,1.0,0.09770271637127442,0.048287199602998654,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.0701138587397524,-0.48043100032628916,0.375,0.25,0.125,0.0,-0.125,0.0
